Started At,Completed At,Completion Status,Device Type,Browser,Organization Uuid,Segment,Organizationscountry,Utm Medium,Utm Source,Utm Campaign,1. 1. Hvor hørte du om iZettle?,"2. 2. Generelt, hvor fornøyd er du med iZettle, på en skala fra 1 til 10?",3. 3. Hvor sannsynlig er det at du vil anbefale iZettle til en venn eller kollega?,"4.1. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Kontoen din på my.iZettle.com","4.2. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Kortleseren","4.3. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Hvordan du kan ta betalt","4.4. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Totalbeløpet du kan godta per kortbetaling","4.5. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Innskuddsordningen","4.6. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Hvordan du kan tilby kundene kvittering
","4.7. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Transaksjonsgebyrene","4.8. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Kommunikasjonen (f.eks. meldinger om nye versjoner, tips og triks, Kontooppdateringer)","4.9. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Kompatibiliteten med tilbehør (f.eks. skrivere, stativer, strekkodeskannere osv.)","4.10. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Kundestøtten","4.11. 4. På en skala fra 1 til 5, angi hvor fornøyd du er med: Salgsrapportene","5. 5. Hvilke av følgende produkter, tjenester eller løsninger kjenner du til at, eller tror du at iZettle kan tilby små bedrifter?",,,,,,,,,,,6. 6. Vi søker alltid å øke og forbedre servicen vi yter overfor kundene våre. Forklar nedenfor hvis det er noe du er spesielt misfornøyd med:,7. 7. Vi søker alltid å øke og forbedre servicen vi yter overfor kundene våre. Forklar nedenfor hvis det er noe funksjonalitet i tjenesten vår du savner i dag:
2019-08-13 18:35:13 UTC,2019-08-13 18:41:08 UTC,completed,ios,Safari 12.1.1,117c8c96-7751-11e9-ad11-95546fd1bd2e,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiale medier,10,10,5,4,5,5,5,5,1,5,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,Bokføringsverktøy,Kortleser,,,,Jeg synes at gebyrene PR betaling er veldig høye. For meg som har ett enkeltpersonforetak merkes det godt.,Jeg har det jeg trenger for øyeblikket👍
2019-08-13 21:35:28 UTC,2019-08-13 21:39:14 UTC,completed,mac,Safari 13.0,a71c3b2a-718e-11e9-89b6-05ffbe7f8ac3,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,9,10,4,4,4,5,NA,4,3,3,4,4,5,, Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,Ikke idag,Ikke nå
2019-08-14 19:07:52 UTC,2019-08-14 19:09:39 UTC,completed,android,Chrome 67.0.3396.87,41206102-780a-11e9-9cf3-ccb60b8e3b64,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internett-søk (Google),10,10,4,5,5,5,5,1,2,3,3,4,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,,,Bedriftsfinansiering,,,,,,,.,.
2019-08-14 20:35:23 UTC,2019-08-14 20:41:16 UTC,completed,windows,Chrome 76.0.3809.100,f69df1c0-9fc5-11e8-87fd-183dda7881f3,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Avis eller blad,9,10,4,5,5,3,NA,NA,3,NA,NA,4,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,,,,,,problematisk oppdatering,Ingen
2019-08-16 05:40:28 UTC,2019-08-16 05:54:14 UTC,completed,ios,Safari 12.1.2,115fc8f0-a0cd-11e8-a423-e2e449e9a7bc,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jeg betalte for noe med iZettle eller så noen andre gjøre det,8,10,5,5,3,5,4,5,3,4,3,4,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,"Jeg kun tenkt meg en mulighet til å opprette flere «ordre» i systemet, slik at jeg kan klargjøre salgene på forhånd og hente opp aktuell ordre ved utlevering. Jeg driver veldig mye med forhåndsbestilt salg og har gjerne 20-30 salg på samme ettermiddag.","Muligheten til å opprette flere «ordre» som kan settes på vent. F.eks varer som er lagt i handlevognen og er klar for å kjøres igjennom, disse skulle vært mulig å parkere og hente opp for betaling senere. Da ha muligheten til å ha f.eks 50 stk på «vent»"
2019-08-16 11:21:54 UTC,2019-08-16 11:24:31 UTC,completed,android,Chrome 76.0.3809.89,111002a0-a0ca-11e8-9497-248beeac3800,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,10,10,5,5,5,4,4,4,4,4,4,4,4,, Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,Nei,Nei
2019-08-16 15:27:31 UTC,2019-08-16 15:30:18 UTC,completed,android,Chrome 76.0.3809.111,e02f9260-a180-11e8-b64b-9eb949845973,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,10,10,5,5,5,5,5,3,3,5,NA,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,,,,,,,,,,Litt for mye i transaksjonsgebyr,Ingenting
2019-08-17 17:17:08 UTC,2019-08-17 17:20:56 UTC,completed,ios,Safari 12.1.1,e49202b0-a1ef-11e8-b46e-571039abce66,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,10,10,5,4,5,3,3,4,3,4,NA,NA,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,Bokføringsverktøy,Kortleser,,,,Ingenting,Vet ikke
2019-08-19 02:03:09 UTC,2019-08-19 02:15:51 UTC,completed,ios,Safari 12.1.2,2282e470-a31e-11e8-9e01-6de4a9d3acd1,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,8,8,4,5,5,2,3,5,4,4,4,4,5,,,,,,Fakturaprogram,,Kortleser,,,,"I truly wish you had a English page/version.

I appreciate and I think it’s super cool that we can borrow money directly from you instead of other place...it’s so easy and practical yet, the interest it’s a bit over the top hight! So not sure you could or should be my first option next time! 
Overall I’m glad I was recommended iZettle and many of my friends have it too! Thank you!",English version
2019-08-19 08:46:42 UTC,2019-08-19 08:51:03 UTC,completed,windows,Chrome 76.0.3809.100,a3fe54a0-9bb5-11e8-93ac-9aa6f1e9fd3b,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jeg betalte for noe med iZettle eller så noen andre gjøre det,10,10,5,5,5,5,5,5,5,4,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,ikke noe,ikke noe
2019-08-19 18:54:32 UTC,2019-08-19 18:58:53 UTC,completed,android,Chrome 67.0.3396.87,89fc1652-7b9b-11e9-ac2c-aa030fac3d01,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiale medier,8,8,5,5,5,5,5,5,4,4,NA,4,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,Verktøy til styring av varebeholdning,,,,,, Verktøy til styring av medarbeidere,Verktøy til å spore og analysere salget med,,Skulle ønske at jeg kunne legge inn produkter/tjenester inn hvor de passer inn. Og at de ikke kommer nederst på listen.,Det samme som i sted
2019-08-22 17:23:58 UTC,2019-08-22 17:26:27 UTC,completed,windows,Chrome 76.0.3809.100,cb41ae80-a61a-11e8-959e-e4cd7aed0240,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Jeg betalte for noe med iZettle eller så noen andre gjøre det,9,8,5,5,5,5,NA,4,4,5,NA,NA,1,, Kassasystem,,,Bedriftsfinansiering,Fakturaprogram,,Kortleser, Verktøy til styring av medarbeidere,,,Ønsker en forbedret rapport når det utbetales penger. En rapport som viser hvilken periode det utbetales og hva slags artikler som er solgt i det tidsrommet.,Tror alt er dekket foreløpig.
2019-08-23 09:53:24 UTC,2019-08-23 09:57:42 UTC,completed,windows,Chrome 76.0.3809.100,2806aed0-a5f4-11e8-9914-8c6864da47e1,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,9,9,5,4,5,5,5,3,2,3,4,4,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,,Kortleser,,,,Ingen,ingen
2019-08-23 17:23:19 UTC,2019-08-23 17:25:26 UTC,completed,ios,Safari 12.1.2,c3c1ac30-a6f8-11e8-ab0b-fc73495d11a6,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,8,8,3,5,3,4,NA,5,2,4,NA,NA,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,,Kortleser,,,,Lettere å finne hva hvert salg innholder på rapporten.,De forrige spm
2019-08-24 20:20:01 UTC,2019-08-24 20:23:40 UTC,completed,ios,Safari 12.1.2,a5e4d7a0-a7d9-11e8-a1b1-50934c261a47,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internett-søk (Google),8,8,NA,5,5,4,4,5,4,4,5,NA,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,Bokføringsverktøy,Kortleser,,Verktøy til å spore og analysere salget med,,Alt bra,Ok
2019-08-24 21:13:20 UTC,2019-08-24 21:17:15 UTC,completed,ios,Safari 12.1.2,3b8740ec-8004-11e9-a3f6-8c85d8416485,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internett-søk (Google),10,10,5,5,5,5,4,4,4,4,4,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,Bokføringsverktøy,Kortleser,,,,.,.
2019-08-25 10:30:42 UTC,2019-08-25 10:32:57 UTC,completed,ios,Safari 12.1,93e3d314-7f18-11e9-9efa-c4dc9e5d1f21,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,9,9,4,5,5,5,NA,5,3,3,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,,,,,,Kortleser,,,,Fungerer fint.,Ingen til nå
2019-08-28 07:19:46 UTC,2019-08-28 07:22:23 UTC,completed,ios,Safari 10.0,840bb5a0-820c-11e9-b31c-d2fe33e95b8c,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,9,10,4,4,4,4,4,4,4,3,3,3,3,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,Fakturaprogram,Bokføringsverktøy,Kortleser,,Verktøy til å spore og analysere salget med,,Stort sett bare fornøyd ;),
2019-08-28 17:19:14 UTC,2019-08-28 17:21:17 UTC,completed,ios,Safari 12.1.1,ee8d68a0-aafe-11e8-a69b-71958e5a9531,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internett-søk (Google),10,10,3,5,5,5,5,5,5,5,NA,NA,1,,,,,,,,Kortleser,,,,Rapporter,Bredere mnd rapporter.
2019-08-29 07:32:17 UTC,2019-08-29 07:44:54 UTC,completed,windows,Microsoft Edge 18.18362,18968fd0-a79b-11e8-83eb-ae7906f167a3,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internett-søk (Google),10,10,3,5,5,5,3,5,1,1,NA,NA,NA,,,,,,,,Kortleser,,,,"At dere sender mail der det står Hei Christian, han kjenner ikke til terminalen i det hele tatt, han er bare medeier i firma og styrets leder. Jeg Marianne driver firma og er medeier. Ellers er den grei til mitt bruk, jeg er superfornøyd. Men vet ikke helt hvor jeg finner rapportene.",Kan ikke komme på noe
2019-08-29 12:59:57 UTC,2019-08-29 13:01:55 UTC,completed,ios,Chrome 76.0.3809.123,2ed5db70-81e3-11e9-b933-5ebb88084b9f,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Sosiale medier,10,10,5,5,5,5,5,5,5,5,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,,Kortleser,,,,O,O
2019-08-29 18:34:33 UTC,2019-08-29 18:39:45 UTC,completed,ios,Safari 12.1.1,0b8d5d00-83c3-11e9-a885-96385d2b9172,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,8,10,3,3,5,5,5,5,5,5,5,5,5,,,,,,,,Kortleser,,,,Vi har hatt to ganger et problem at kortleseren har slått seg av og de tok litt tid til å koble det på igjen.Ellers er vi svært fornøyd.,Alt er super
2019-08-29 21:33:12 UTC,2019-08-29 21:36:05 UTC,completed,android,Chrome 76.0.3809.132,e7facb84-8372-11e9-9572-e30692fd438d,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,6,6,4,3,4,4,4,5,5,4,5,5,5,, Kassasystem,,,,Fakturaprogram,Bokføringsverktøy,,,,,Dårlig forbindelse ofte,?
2019-08-30 05:04:58 UTC,2019-08-30 05:08:26 UTC,completed,ios,Safari 12.1.2,4b2ba0d0-abb9-11e8-acb1-f34cfb33be56,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internett-søk (Google),10,10,5,5,5,5,5,5,3,5,5,5,3,,,,,,,,,,,Ingen av de ovenstående,Er ikke misfornøyd med produktet eller tjenesten,Kunne kanskje vært litt høyere batterikapasitet i terminal- men ikke avgjørende..
2019-09-01 20:20:51 UTC,2019-09-01 20:25:29 UTC,completed,ios,Safari 12.1.2,198e684e-85fe-11e9-84c4-c65b74a8f8da,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,9,9,5,5,5,4,4,4,4,4,3,4,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,Bedriftsfinansiering,Fakturaprogram,Bokføringsverktøy,Kortleser,,Verktøy til å spore og analysere salget med,Ingen av de ovenstående,Vet ikke,Har ikke noe
2019-09-02 18:12:06 UTC,2019-09-02 18:16:48 UTC,completed,ios,Safari 12.1.2,637e40d2-86da-11e9-b63b-53ffe4803b6c,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,7,7,4,4,4,4,NA,5,1,4,4,4,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,Bokføringsverktøy,Kortleser,,Verktøy til å spore og analysere salget med,,"1,75 % i gebyr. 
Skulle gjerne hatt flere bokser hvorpå jeg kunne delt salgsvarer og behandlinger. Blir noe uoversiktelig.",Som nevnt
2019-09-02 19:53:54 UTC,2019-09-02 19:56:42 UTC,completed,windows,Microsoft Edge 18.17763,8ab93880-aedd-11e8-86a6-63dfa007d0e8,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Sosiale medier,8,8,4,4,5,5,5,5,5,5,3,3,5,, Kassasystem,,,,,,Kortleser,,Verktøy til å spore og analysere salget med,,Ikke noe spesielt.,Ingen funksjon savnes.
2019-09-03 15:22:33 UTC,2019-09-03 15:24:42 UTC,completed,ios,Safari 12.1.2,bdeb1350-af59-11e8-b8d4-c1012818c864,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Internett-søk (Google),10,10,5,3,5,5,5,4,4,5,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,Fakturaprogram,,Kortleser,,,,Ikke no,Ikke no
2019-09-03 18:50:01 UTC,2019-09-03 18:55:36 UTC,completed,android,Chrome 67.0.3396.87,ee07a364-8780-11e9-8595-3aff400b274b,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Nettannonser,8,10,5,5,4,5,5,5,4,5,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,Tilbehør til lojalitet/CRM,Bedriftsfinansiering,Fakturaprogram,Bokføringsverktøy,Kortleser, Verktøy til styring av medarbeidere,Verktøy til å spore og analysere salget med,Ingen av de ovenstående,Ingen ting,Ingen ting
2019-09-03 21:01:39 UTC,2019-09-03 21:08:50 UTC,completed,ios,Safari 12.1,985add80-af01-11e8-8b6e-6e4b9a39bf8d,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,9,9,5,5,5,5,3,4,3,4,4,3,5,,,,,,,Bokføringsverktøy,Kortleser,,,,Er veldig fornøyd med kortleser og rapporter etterpå... Og kan samkjøre med Fiken.no,Ville gjerne sett navn på de som har kjøpt varer av meg. Evt også mobil nr....
2019-09-04 13:55:08 UTC,2019-09-04 13:56:36 UTC,completed,ios,Safari 12.1.2,014fd050-af81-11e8-9298-8fa304bb3e45,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-SurveyYearlyCheck Version 2,Noen anbefalte meg iZettle,10,10,4,NA,NA,5,5,5,5,5,5,5,5,,,,,,,,Kortleser,,,,Ikke så mye,Fornøyd
2019-09-04 18:13:29 UTC,2019-09-04 18:16:53 UTC,completed,android,Chrome 67.0.3396.87,6c591166-887c-11e9-99dd-d8384cac3966,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internett-søk (Google),7,7,4,5,5,5,4,5,4,4,4,4,3,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,Ville være flott om man kunne få ut varenummer og mappe ved eksport av salgsrapport.,.
2019-09-07 14:13:28 UTC,2019-09-07 14:23:56 UTC,completed,windows,Firefox 69.0,636e9a10-b20a-11e8-9946-47992f3d7702,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Noen anbefalte meg iZettle,7,7,4,5,5,NA,4,5,2,4,2,4,5,, Kassasystem,,,,,,Kortleser,,,,Vi har to kasser/kortlesere fordi vi driver to steder med samme firma og org.nr. En med massasje og en med mat. Vi synes det er tungvint og synd at man ikke kan ha to systemer for dette for lettere å kunne skille ut og spesifisere.,Ok
2019-09-09 12:17:36 UTC,2019-09-09 12:21:52 UTC,completed,windows,Chrome 76.0.3809.132,f095ab20-b356-11e8-97b5-92724eb1b7d2,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Jeg betalte for noe med iZettle eller så noen andre gjøre det,8,9,4,4,4,5,4,4,3,4,NA,NA,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,SAVNER KORTLESER MED SIMKORT,'-
2019-09-10 11:12:10 UTC,2019-09-10 11:15:58 UTC,completed,windows,Microsoft Edge 18.17763,8e880e00-b473-11e8-b342-277525c807f7,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Nettannonser,10,10,5,5,5,5,5,4,4,5,NA,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)",,,,,,,Kortleser,,,,Alt ok,alt ok
2019-09-10 18:27:57 UTC,2019-09-10 18:33:19 UTC,completed,ios,Safari 12.1.2,ce3d636a-8d12-11e9-9cbb-a94c8b79a35a,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Noen anbefalte meg iZettle,9,10,5,4,5,5,5,5,5,5,5,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,,,Kortleser,,,,Veldig fornøyd,Fornøyd
2019-09-11 17:52:55 UTC,2019-09-11 17:55:36 UTC,completed,ios,Safari 12.1.2,32f6a070-b5b2-11e8-8338-c0315307d085,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Noen anbefalte meg iZettle,8,8,NA,3,5,5,5,5,1,4,3,3,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,,,,Kortleser,,,,Gebyrene,Vet ikke
2019-09-12 20:21:41 UTC,2019-09-12 20:24:54 UTC,completed,windows,Chrome 76.0.3809.132,46c9cd86-8e9a-11e9-9e2c-65cfbb05cdd6,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Noen anbefalte meg iZettle,8,10,4,5,4,3,5,5,5,NA,3,4,5,, Kassasystem,,,,,Bokføringsverktøy,Kortleser,,,,Ønsker en fungerende backupløsning.,reserveløsning
2019-09-13 06:53:52 UTC,2019-09-13 06:56:06 UTC,completed,windows,Microsoft Edge 16.16299,d21c0bb2-8961-11e9-99db-7d8193c2a29e,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Noen anbefalte meg iZettle,8,8,4,4,4,4,NA,2,3,3,4,4,4,, Kassasystem,,,,,,,,,,Ingenting,ingenting
2019-09-13 13:46:12 UTC,2019-09-13 13:52:11 UTC,completed,windows,Opera 63.0.3368.71,26063c60-88f5-11e9-b0dd-c1d1ad8b503f,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_GFB-Survey3MonthsCheck Version 2,Internett-søk (Google),8,8,4,5,5,5,NA,4,4,4,NA,5,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,Fakturaprogram,Bokføringsverktøy,Kortleser,,,,Er fornøyd med servicen.,Funksjonene dekker mine behov.
2019-09-14 15:51:07 UTC,2019-09-14 15:56:07 UTC,completed,android,Chrome 76.0.3809.132,4382ba70-b7b3-11e8-ba33-a4433ceafede,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Nettannonser,3,4,4,5,2,5,4,4,1,3,2,1,4,, Kassasystem,Verktøy til styring av varebeholdning,,Bedriftsfinansiering,Fakturaprogram,,Kortleser,,Verktøy til å spore og analysere salget med,,Kundeservice. Forsøkt flere ganger å få svar på hvorfor kasse ikke åpner. Svar er bytt nettbrett. Om det bare virker med appeal for dere opplyse om det. Kundeservice er på dårlig svensk.,Kasse må kunne kjøres på 2 kortlesere.
2019-09-15 16:46:01 UTC,2019-09-15 17:29:04 UTC,completed,windows,Chrome 76.0.3809.132,05c0c3d0-b8e9-11e8-81a6-db8aa6b0913d,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Internett-søk (Google),7,10,3,4,2,5,5,5,3,1,4,2,2,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,,,Bedriftsfinansiering,,,Kortleser,,,,Får ikke nyheter om hva som jobbes med og hva som har kommet til izettle ecommerce. Mye halvgjort med ecommerce. Dårlige oversettelser. Haltende integreringer mellom Selz og iZettle. Her kreves mye finpuss. Uklart rundt PayPal betalingsløsning og dets ekstra avgifter dette medfører i nettbutikk.,Mer gjennomsikthet. Mer nyheter. Mer informasjon. FAQ på norsk trenger en oppdatering. Mer allsidighet rundt nettbetalinger. Mer Fiken samarbeid/integrering. Klarna samarbeid/integrering. Tilbudløsninger i ecommerce
2019-09-17 16:00:51 UTC,2019-09-17 16:03:20 UTC,completed,ios,Safari 12.1.2,9b6ecc90-ba2b-11e8-9673-c370e23d5169,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,På annen jobb,8,8,4,5,5,4,3,5,3,4,5,NA,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,Tilbehør til lojalitet/CRM,Bedriftsfinansiering,Fakturaprogram,Bokføringsverktøy,Kortleser, Verktøy til styring av medarbeidere,Verktøy til å spore og analysere salget med,,At kunden ikke kan ta ut kontanter,At kunden ikke kan ta ut kontanter
2019-09-17 18:13:05 UTC,2019-09-17 18:16:06 UTC,completed,linux,Firefox 66.0,078ed6f8-9281-11e9-a9cc-418199b202d6,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-3-Months-Check A,Noen anbefalte meg iZettle,8,8,4,5,5,5,5,4,4,5,2,3,5,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,Bedriftsfinansiering,,,Kortleser,,,,Kun tilgjengelig via app. Ingen PC-versjon.,"Program til PC for å ta imot betalinger, herunder for Windows og Linux."
2019-09-18 15:35:12 UTC,2019-09-18 15:38:35 UTC,completed,ios,Safari 12.1.2,fb44f580-baa9-11e8-9706-9be93ba90f4b,3M,NO,email,crm,EU_NO_SRV_ALL_ALL_EML_SRV-Survey-Yearly-Check A,Noen anbefalte meg iZettle,9,10,4,4,5,4,4,5,3,4,4,4,4,"Tilbehør til kassasystem (f.eks. kvitteringsskriver, strekkodeleser osv.)", Kassasystem,Verktøy til styring av varebeholdning,,,Fakturaprogram,,Kortleser,,,,Ingenting jeg er spesielt misfornøyd med.,Jeg har det jeg trenger
